,Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Salary_USD
20928,3.9,IonIdea,Test Engineer,216000,2,Bangalore,Full Time,Testing,2601
20929,3.8,TÜV Rheinland,Test Engineer,300000,2,Bangalore,Full Time,Testing,3613
20930,3.5,ASDA,Test Engineer,684000,2,Bangalore,Full Time,Testing,8238
20931,3.8,CTS,Test Engineer,552000,2,Bangalore,Full Time,Testing,6648
20932,4.1,Qualcomm,Test Engineer,1100000,2,Bangalore,Full Time,Testing,13248
20933,4.2,YES,Test Engineer,300000,2,Bangalore,Full Time,Testing,3613
20934,3.8,TVS Motor Company,Test Engineer,300000,2,Bangalore,Full Time,Testing,3613
20935,3.9,Randstad,Test Engineer,240000,2,Bangalore,Full Time,Testing,2890
20936,3.6,Vaps Technosoft,Test Engineer,156000,2,Bangalore,Full Time,Testing,1879
20937,3.3,Infosys,Test Engineer Contractor,336000,2,Bangalore,Contractor,Testing,4047
20938,3.8,Wipro,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20939,4.4,Microsoft,Test Engineer,1100000,2,Bangalore,Full Time,Testing,13248
20940,3.9,Mercedes-Benz International,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20941,3.4,IBM India,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20942,3.8,Wipro Technologies,Test Engineer Contractor,120000,2,Bangalore,Contractor,Testing,1445
20943,3.8,PowerSchool Group,Test Engineer,948000,2,Bangalore,Full Time,Testing,11417
20944,3.9,eClinicalWorks,Test Engineer,312000,2,Bangalore,Full Time,Testing,3757
20945,3.5,Wistron,Test Engineer,252000,2,Bangalore,Full Time,Testing,3035
20946,3.7,Tessolve,Test Engineer - Intern,400000,2,Bangalore,Intern,Testing,4817
20947,3.6,Panacea Medical Technologies,Test Engineer,252000,2,Bangalore,Full Time,Testing,3035
20948,4.0,Deloitte,Test Engineer,564000,2,Bangalore,Full Time,Testing,6792
20949,4.1,HealthAsyst,Test Engineer,612000,2,Bangalore,Full Time,Testing,7370
20950,4.3,CBSI Global,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20951,3.7,Advanced,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20952,4.1,VeCrear Technologies,Test Engineer,336000,2,Bangalore,Full Time,Testing,4047
20953,3.7,Tessolve,Test Engineer,288000,2,Bangalore,Full Time,Testing,3468
20954,3.1,Conduent,Test Engineer,600000,2,Bangalore,Full Time,Testing,7226
20955,3.9,Genpact,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20956,3.9,Fresher Zones,Test Engineer,288000,2,Bangalore,Full Time,Testing,3468
20957,3.9,Xiaomi,Test Engineer - Intern,240000,2,Bangalore,Intern,Testing,2890
20958,4.2,CIS Global,Test Engineer,168000,2,Bangalore,Full Time,Testing,2023
20959,4.3,Intel Corporation,Test Engineer Contractor,408000,2,Bangalore,Contractor,Testing,4914
20960,3.1,Prime Focus Technologies,Test Engineer,516000,2,Bangalore,Full Time,Testing,6214
20961,3.9,Infinera,Test Engineer,1800000,2,Bangalore,Full Time,Testing,21678
20962,4.0,Mindtree,Test Engineer,192000,2,Bangalore,Full Time,Testing,2312
20963,3.7,Rajuri Steels,Test Engineer,200000,2,Bangalore,Full Time,Testing,2409
20964,3.9,Finastra,Test Engineer,500000,2,Bangalore,Full Time,Testing,6022
20965,4.1,Coforge,Test Engineer,348000,2,Bangalore,Full Time,Testing,4191
20966,4.1,GE Healthcare,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20967,4.7,Tester Smart,Test Engineer,576000,2,Bangalore,Full Time,Testing,6937
20968,3.7,Cypress Semiconductor,Test Engineer,800000,2,Bangalore,Full Time,Testing,9635
20969,4.8,Airaa Corporates,Test Engineer,288000,2,Bangalore,Full Time,Testing,3468
20970,4.1,TestingXperts,Test Engineer,600000,2,Bangalore,Full Time,Testing,7226
20971,4.1,Tesco Bengaluru,Test Engineer,300000,2,Bangalore,Full Time,Testing,3613
20972,3.9,Western Digital,Test Engineer,1200000,2,Bangalore,Full Time,Testing,14452
20973,4.2,Infoblox,Test Engineer,400000,2,Bangalore,Full Time,Testing,4817
20974,3.6,Aditi,Test Engineer,468000,2,Bangalore,Full Time,Testing,5636
20975,3.3,Magna Infotech,Test Engineer Contractor,276000,2,Bangalore,Contractor,Testing,3324
20976,4.0,TATA ELXSI,Test Engineer,384000,2,Bangalore,Full Time,Testing,4625
20977,4.2,Aabasoft,Test Engineer,132000,1,Bangalore,Full Time,Testing,1590
20978,4.1,TEKsystems,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
20979,3.8,Christ University,Test Engineer,948000,1,Bangalore,Full Time,Testing,11417
20980,3.7,Nucleus Software Exports,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
20981,4.1,Izzat Marji Group,Test Engineer,120000,1,Bangalore,Full Time,Testing,1445
20982,4.3,Automatad,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
20983,3.9,Seagate Technology,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
20984,3.6,Nagaraj Technologies,Test Engineer,168000,1,Bangalore,Full Time,Testing,2023
20985,3.8,DynPro,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
20986,4.3,MAP Systems,Test Engineer,144000,1,Bangalore,Full Time,Testing,1734
20987,3.6,Panacea Medical Technologies,Test Engineer,252000,1,Bangalore,Full Time,Testing,3035
20988,2.9,LG Software Innovations,Test Engineer Contractor,360000,1,Bangalore,Contractor,Testing,4336
20989,3.5,American Red Cross,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
20990,3.9,Philips,Test Engineer,564000,1,Bangalore,Full Time,Testing,6792
20991,3.7,Arteria Technologies,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
20992,3.7,BYJU'S,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
20993,4.1,Tata,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
20994,4.4,OptiSol Business Solutions Private Limited,Test Engineer,216000,1,Bangalore,Full Time,Testing,2601
20995,4.0,Text Mercato,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
20996,3.4,Jyopa Connexions,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
20997,4.1,Accentue,Test Engineer,900000,1,Bangalore,Full Time,Testing,10839
20998,4.6,Hosting Raja,Test Engineer,420000,1,Bangalore,Full Time,Testing,5058
20999,3.8,New York Life,Test Engineer,588000,1,Bangalore,Full Time,Testing,7081
21000,3.2,Tudip Technologies,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21001,3.9,Excotron Solutions,Test Engineer,576000,1,Bangalore,Full Time,Testing,6937
21002,3.9,Philips,Test Engineer,900000,1,Bangalore,Full Time,Testing,10839
21003,4.7,Zealogics,Test Engineer,408000,1,Bangalore,Full Time,Testing,4914
21004,2.9,IntelliFour Software,Test Engineer,1200000,1,Bangalore,Full Time,Testing,14452
21005,3.9,Idexcel,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21006,3.7,Huawei Technologies,Test Engineer,1164000,1,Bangalore,Full Time,Testing,14018
21007,3.9,JetBlue,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21008,3.9,Naresh Kumar & Co.,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21009,3.1,Infotech Global,Test Engineer,216000,1,Bangalore,Full Time,Testing,2601
21010,3.1,NantHealth,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21011,4.3,PhonePe,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21012,3.7,QA InfoTech,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21013,3.8,VFI SLK,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21014,3.3,Ola,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21015,3.9,Reliance Industries,Test Engineer,576000,1,Bangalore,Full Time,Testing,6937
21016,3.8,Mandeeps,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21017,4.1,Tesco Bengaluru,Test Engineer - Intern,348000,1,Bangalore,Intern,Testing,4191
21018,4.9,Eltropy,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21019,4.4,SAP,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21020,3.6,Omnesys Technologies,Test Engineer,720000,1,Bangalore,Full Time,Testing,8671
21021,4.7,Foobar,Test Engineer,1200000,1,Bangalore,Full Time,Testing,14452
21022,3.6,Optimum Solutions,Test Engineer,900000,1,Bangalore,Full Time,Testing,10839
21023,4.1,Tester Work,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21024,4.3,University of Dayton,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21025,3.2,No one special,Test Engineer,360000,1,Bangalore,Full Time,Testing,4336
21026,3.9,Innovision,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21027,4.2,IQmen Data Solutions,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21028,4.6,Isthara,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21029,4.0,Trane Technologies,Test Engineer,900000,1,Bangalore,Full Time,Testing,10839
21030,3.9,Athmin Technologies,Test Engineer - Contractor,200000,1,Bangalore,Contractor,Testing,2409
21031,3.8,Trelleborg,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21032,4.4,SelfEmployed.com,Test Engineer,1164000,1,Bangalore,Full Time,Testing,14018
21033,4.0,Deloitte,Test Engineer Contractor,576000,1,Bangalore,Contractor,Testing,6937
21034,4.1,HealthAsyst,Test Engineer Contractor,960000,1,Bangalore,Contractor,Testing,11561
21035,3.8,ABC Fitness Solutions,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21036,3.2,eCentric,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21037,3.0,Span Infotech,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21038,3.9,Tata Consultancy Services,Test Engineer,1188000,1,Bangalore,Full Time,Testing,14307
21039,3.7,Axcend Automation & Software Solutions Pvt.Ltd,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21040,3.3,e4e,Test Engineer Contractor,192000,1,Bangalore,Contractor,Testing,2312
21041,4.2,Zyro Technology Solutions,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21042,3.9,ByDesign Technologies,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21043,3.9,Tata Consultancy Services,Test Engineer - Intern,528000,1,Bangalore,Intern,Testing,6359
21044,3.1,Cubeware,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21045,4.0,IntPurple Technologies,Test Engineer,228000,1,Bangalore,Full Time,Testing,2746
21046,3.8,Fidelity National Financial,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21047,1.8,Ingenium IT services,Test Engineer,516000,1,Bangalore,Full Time,Testing,6214
21048,4.4,entomo,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21049,3.9,3AG Network Solutions,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21050,3.8,Globex Digital Solutions,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21051,4.4,Surya Software,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21052,3.7,ICICI Bank,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21053,3.9,Randstad,Test Engineer - Contractor,400000,1,Bangalore,Contractor,Testing,4817
21054,3.9,SSM InfoTech Solutions,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21055,3.8,Indecomm Global Services,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21056,4.0,Thinkflow Software,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21057,3.6,Saggezza,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21058,4.1,Numiclix Technologies,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21059,3.7,July Systems,Test Engineer,816000,1,Bangalore,Full Time,Testing,9827
21060,3.9,42Gears Mobility Systems,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21061,3.8,Infrrd,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21062,3.7,Indegene,Test Engineer,468000,1,Bangalore,Full Time,Testing,5636
21063,4.0,Vtiger,Test Engineer,1300000,1,Bangalore,Full Time,Testing,15656
21064,4.1,Fatima Memorial Hospital,Test Engineer,1152000,1,Bangalore,Full Time,Testing,13874
21065,3.9,Kyndryl,Test Engineer,800000,1,Bangalore,Full Time,Testing,9635
21066,3.7,Urban Colony,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21067,4.3,Fresher,Test Engineer,348000,1,Bangalore,Full Time,Testing,4191
21068,4.3,Tarang,Test Engineer,1200000,1,Bangalore,Full Time,Testing,14452
21069,3.9,Sandhata Technologies,Test Engineer,800000,1,Bangalore,Full Time,Testing,9635
21070,4.1,TOMIA,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21071,4.0,Tony Roma's,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21072,3.7,AT&T,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21073,3.3,Incture Technologies,Test Engineer,900000,1,Bangalore,Full Time,Testing,10839
21074,3.9,KK Wind Solutions,Test Engineer,192000,1,Bangalore,Full Time,Testing,2312
21075,3.7,Global Edge Software,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21076,3.2,Sadhan Enterprise,Test Engineer,624000,1,Bangalore,Full Time,Testing,7515
21077,4.0,Practo Technologies,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21078,3.3,Blubirch,Test Engineer,168000,1,Bangalore,Full Time,Testing,2023
21079,4.3,IDrive,Test Engineer,120000,1,Bangalore,Full Time,Testing,1445
21080,4.1,QSpiders,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21081,3.8,Quotient,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21082,3.7,Wibmo,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21083,3.4,Kclink Technologies,Test Engineer,252000,1,Bangalore,Full Time,Testing,3035
21084,2.7,Aishan Technologies,Test Engineer,384000,1,Bangalore,Full Time,Testing,4625
21085,4.0,Applied Materials,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21086,3.7,Happay,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21087,3.5,Gainwell Technologies,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21088,3.6,HTC Global Services,Test Engineer,600000,1,Bangalore,Full Time,Testing,7226
21089,3.9,Motorola Solutions,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21090,3.5,Wimera,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21091,3.0,SBC Corporation,Test Engineer,800000,1,Bangalore,Full Time,Testing,9635
21092,3.9,Jkarthik,Test Engineer,228000,1,Bangalore,Full Time,Testing,2746
21093,3.8,Mercedes-Benz Research and Development India,Test Engineer Contractor,288000,1,Bangalore,Contractor,Testing,3468
21094,3.9,Quotes Relation ltd,Test Engineer,228000,1,Bangalore,Full Time,Testing,2746
21095,3.5,3i Infotech,Test Engineer,100000,1,Bangalore,Full Time,Testing,1204
21096,4.1,Vector,Test Engineer,360000,1,Bangalore,Full Time,Testing,4336
21097,3.5,LSI,Test Engineer,1008000,1,Bangalore,Full Time,Testing,12140
21098,3.9,k c pradhan,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21099,4.0,Ellucian,Test Engineer,800000,1,Bangalore,Full Time,Testing,9635
21100,3.1,QSG Technologies,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21101,4.1,IBM,Test Engineer - Contractor,300000,1,Bangalore,Contractor,Testing,3613
21102,4.2,Schneider Electric,Test Engineer,180000,1,Bangalore,Full Time,Testing,2168
21103,3.3,ITI Limited,Test Engineer - Contractor,200000,1,Bangalore,Contractor,Testing,2409
21104,4.5,Mobveus Technologies,Test Engineer,252000,1,Bangalore,Full Time,Testing,3035
21105,4.1,Shravas Technologies,Test Engineer - Contractor,700000,1,Bangalore,Contractor,Testing,8430
21106,4.0,Fusionmint Technology,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21107,3.9,test,Test Engineer,1210176,1,Bangalore,Full Time,Testing,14574
21108,3.3,Avnash Industries,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21109,4.1,IBM,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21110,4.2,Schneider Electric,Test Engineer - Contractor,300000,1,Bangalore,Contractor,Testing,3613
21111,3.2,Divya Himachal Prakashan,Test Engineer,1200000,1,Bangalore,Full Time,Testing,14452
21112,3.3,Crossdomain Solutions,Test Engineer Contractor,72000,1,Bangalore,Contractor,Testing,867
21113,3.2,Altran Technologies,Test Engineer,228000,1,Bangalore,Full Time,Testing,2746
21114,4.0,New Tech Solutions,Test Engineer,468000,1,Bangalore,Full Time,Testing,5636
21115,4.0,Luqman,Test Engineer Contractor,228000,1,Bangalore,Contractor,Testing,2746
21116,4.3,Cisco Systems,Test Engineer Contractor,864000,1,Bangalore,Contractor,Testing,10405
21117,4.3,AGS Infotech limited,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21118,3.2,Unique Business Systems,Test Engineer,252000,1,Bangalore,Full Time,Testing,3035
21119,4.0,MRO-TEK,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21120,4.0,Raghu Engineering College,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21121,3.9,Western Digital,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21122,5.0,Pheon Systems,Test Engineer,1200000,1,Bangalore,Full Time,Testing,14452
21123,4.5,Frescano Group,Test Engineer - Intern,120000,1,Bangalore,Intern,Testing,1445
21124,3.5,Mobily,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21125,4.0,Netsurion,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21126,3.9,Signovus Technologies,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21127,3.4,4Life Research,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21128,4.3,What If Media Group,Test Engineer,360000,1,Bangalore,Full Time,Testing,4336
21129,3.6,Toshiba,Test Engineer,588000,1,Bangalore,Full Time,Testing,7081
21130,4.3,Graduate Student,Test Engineer,3400000,1,Bangalore,Full Time,Testing,40947
21131,3.5,Aetna,Test Engineer Contractor,300000,1,Bangalore,Contractor,Testing,3613
21132,3.1,Ondot Systems,Test Engineer,1152000,1,Bangalore,Full Time,Testing,13874
21133,3.1,Samsung R&D Institute India - Bangalore,Test Engineer,1140000,1,Bangalore,Full Time,Testing,13729
21134,4.0,Ashok Leyland,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21135,3.8,Signetsoft,Test Engineer,468000,1,Bangalore,Full Time,Testing,5636
21136,3.1,Bombinate Technologies,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21137,5.0,Connect Soluções Industriais,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21138,4.3,Canarys Automations,Test Engineer,588000,1,Bangalore,Full Time,Testing,7081
21139,3.8,Tektronix,Test Engineer - Contractor,300000,1,Bangalore,Contractor,Testing,3613
21140,4.1,Izmo,Test Engineer,168000,1,Bangalore,Full Time,Testing,2023
21141,3.7,Chase,Test Engineer,700000,1,Bangalore,Full Time,Testing,8430
21142,5.0,Anyonyam Consulting Services,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21143,3.7,Tesla,Test Engineer,800000,1,Bangalore,Full Time,Testing,9635
21144,3.6,Rajeev Institute Of Technology,Test Engineer,384000,1,Bangalore,Full Time,Testing,4625
21145,4.2,Teknotrait Solutions,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21146,4.1,EMPLOYERS,Test Engineer,408000,1,Bangalore,Full Time,Testing,4914
21147,4.3,Fresher Than Fresh,Test Engineer,100000,1,Bangalore,Full Time,Testing,1204
21148,3.9,ABCDEF,Test Engineer,100000,1,Bangalore,Full Time,Testing,1204
21149,4.1,CAST,Test Engineer,900000,1,Bangalore,Full Time,Testing,10839
21150,4.3,Defence Research & Development Organisation,Test Engineer - Contractor,400000,1,Bangalore,Contractor,Testing,4817
21151,3.3,Varel International Energy Services,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21152,3.8,A++,Test Engineer,408000,1,Bangalore,Full Time,Testing,4914
21153,4.2,Wab IT Software,Test Engineer,400000,1,Bangalore,Full Time,Testing,4817
21154,4.1,Test,Test Engineer,1000000,1,Bangalore,Full Time,Testing,12043
21155,2.6,Lotus Powergear,Test Engineer,168000,1,Bangalore,Full Time,Testing,2023
21156,3.7,Prysm,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21157,2.4,Trsoft Technologies,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21158,3.3,Specialized Test Engineering,Test Engineer,500000,1,Bangalore,Full Time,Testing,6022
21159,3.7,Karthik Engineering,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21160,3.3,Genius Consultants,Test Engineer,800000,1,Bangalore,Full Time,Testing,9635
21161,4.0,ANCIT Consulting,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21162,4.3,San Diego Firefighters Federal Credit Union,Test Engineer,1200000,1,Bangalore,Full Time,Testing,14452
21163,4.4,Girmiti Software,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21164,4.2,Perfios Software,Test Engineer,200000,1,Bangalore,Full Time,Testing,2409
21165,4.0,Bank of America,Test Engineer,300000,1,Bangalore,Full Time,Testing,3613
21166,3.6,Johnson Controls,Test Engineer,144000,1,Bangalore,Full Time,Testing,1734
